name,count
"Hao, Pengchao",1
" Charles, Christopher D.",1
" Zhu, Hengjiang",3
" Li, Ya-Lin",1
" Lin, Hong-Lin",1
" Kim, Chulwoo",3
" Xiao, Hui",3
" Horak, Ivan David",1
" Liu, Xuepeng",1
" Yang, Xinming",4
" Prasad, Manoj",3
" Su, Ting",1
" Malhi, Gin S.",1
" Shelford, L. R.",1
" van den Berg, Frans W. J.",1
" Dunsmoor, Joseph E.",1
"Xiao, Yibei",1
"Zhang, Shu-Zhen",1
" Igarashi, Katsuhide",1
" Whitfield-Maxwell, Lora",1
" Chiu, Hsueh-Hui",1
" Matzke, N. J.",1
" Walker, Richard",1
" Morselli, Eugenia",1
" McClelland, John F.",1
" Ma, Chao",10
" Denis, Raphael G. P.",1
" Smith, Richard L., Jr.",1
" Xu, Xiao Dong",1
"Housman, Gali",1
" Tan, Huiping",1
" Vuckovic, Jelena",1
" Mehdizadeh, Arash",1
" Guo, Chun Xian",1
" Gu, Yu",2
" Guo, Bo-Cheng",3
" Allin, K. H.",1
" Franzidis, J. -P.",1
" Budeus, G.",1
" Helmuth, Brian",1
" Pallesen, Jesper",2
" Paulick, Sebastian",1
" McNaughton, Bruce L.",1
" Liang, Xinjing",1
"Canuto, Claudio",1
" Wu, Ya-hong",1
" Liu, Da-Yong",1
" Han, Mumei",5
" Pereira, Eduarda",2
"Li, Kan",1
" Feng, Xiao",11
" Payne, J. L.",1
" Buechner, B.",6
" Chiang, Wei-Chung",1
"Hadwiger, Lee A.",1
" Detmer, Susan E.",4
"Du, Guan",3
" Cermola, Federica",1
"Feng, Bo",2
" Bouwman, Kim M.",3
" Zhou, Lili",1
" Ito, Koichi",1
"Ruelland, E.",1
"Santos, Julia M.",1
" Hu, Mao-Long",1
" Carpenter, David O.",1
" Kapusta, Aurelie",1
" Wang, Gaihong",1
" Saadatpour, Assieh",1
" Herrera, Kevin",1
" Abro, Sami",2
" Kopec, Ashley M.",1
" Boehm, Ulrich",1
" Sjaastad, Ivar",1
" Wang, Kaiqin",1
"Liu, Yuanyuan",1
" Wang, Ruilin",2
"Styring, Stenbjorn",1
" Allegretti, F.",1
" Ye, Chengsong",1
" Shi, Shaobo",1
" Zheng, Xiaofeng",1
" Mank, J. E.",1
" Diaz, Urbano",1
" Chang, Po-Min",1
" Zeng, Xingquan",1
" Yang, Liguang",1
 Lu Hongzhou,1
" Wang, S. J.",1
" Zhao, Chunyu",1
" Tan, Xiaoling",3
"Paustian, Keith",1
" Tounkara, Sady",1
" Vellend, Mark",1
" Elliott, Ian",1
" Raia, Pasquale",1
" Jordano, Diego",1
"Wang, Xiao-Zu",1
" Sindhu, Raveendran",1
" Ling, Fei",1
" Niu, Fushuang",1
" Scaria, Vinod",1
" Gao, Lei",6
" He, Jufang",1
" Bergese, Sergio D.",1
" Watthage, Suneth C.",4
" Bosak, A.",2
"Hublin, Jean-Jacques",1
" Oezguen, Numan",1
" Mitra, Debashis",1
" Kyrpides, Nikos C.",1
" Abdel-Ghany, Salah E.",1
" Cai, Changqun",1
" Wickner, Sue",1
" Yan, Denghua",1
" Liu, Elizabeth",1
"Lee, Junsu",1
" Dudley, Robert",2
" Botello-Smith, Wesley M.",1
" Llamas, Ernesto",1
" Platanitis, Ekaterini",1
" Guo, Haoran",3
"Liu, Jun-Ping",1
" Scheib, Christiana L.",1
" Kudoh, Hiroshi",1
" Scherer, Jennifer",1
" Bachan, Neena",1
" Nagaraj, Nagarjuna",1
" Vainio, Seppo J.",1
" Beck, Jon",1
" Karlsson, Goran",1
" Hernandez, Sairy G.",1
" Nie, Yaohui",1
" Mooyman, Paul J. W.",1
"Sun, Kuan",1
 Quan Xiao-yan,1
 Zhang Yu-Yu,1
" Bestor, Timothy",1
"Li, Pan",3
" Lee, Changho",1
" Nishina, Kazuya",1
" Zhu, Shixing",1
" Fujiwara, Yuko",5
"Cho, Yun Sung",1
" Kultima, Jens Roat",7
" Li, Guang-Peng",1
" Lee, Sang-Choon",2
"Shi, Hai-Shui",1
" Taatjes, C. A.",1
" Zhu, Delan",1
" Wu, Shengji",1
" Field, Ben",1
" Tao, Jie",2
" Teichmann, Sarah",1
"Moncel, Marie-Helene",1
" Gaginskaya, Elena R.",1
" Li, Zihe",4
"Wang, Yunfang",1
" Liu, Fangyuan",1
" Balazs, Ervin",1
" Xu, Wei wei",1
" Saito, Yuika",1
" Wang, Huizhen",1
" Adachi, Yasushi",1
" Schins, Juleon M.",1
" Ishige, Akiko",1
" Roep, Bart O.",1
" Dharmarajan, Venkatasubramanian",3
" Kitahama, Yasutaka",3
"Guterding, Daniel",1
" Chen, Meng",4
" Weinstein, John N.",2
" Hedges, Jodi F.",1
" Montelongo, Cesar",1
"Huang, Mingliang",1
" Rong, X.",1
" Zhu, ShiLiang",1
" Findlay, J. R.",1
" Hosmalin, Anne",1
" Gao, Jimin",2
" Gomez-Garcia, Carlos J.",1
" Farquhar, James",1
" Bota, Mihail",1
" Luo, Qiuyuan",1
" Champness, N. R.",2
" Carvalho, Carla G.",1
"Chen, Wang-Chao",1
" Schmidt, Lysann",1
" Tang, Catherine",1
" Liu, Xinqi",3
" Thies, Carsten",1
"Scott, James N. F.",1
" Pang, Kunpeng",2
" Rohde, David",1
" Bontrager, Martin",1
" Galloway, Jennifer M.",1
" Popescu, Octavian",1
" Romano, A.",1
" Huang, Huihui",4
" Zhong, Ni",1
"Yang, Taeseok Daniel",1
" Magnes, Christoph",2
" Mortensen, N. Asger",1
" Li, Jiuqiang",1
" Collins-McIntyre, Liam",1
" Teper-Bamnolker, Paula",1
" Kini, Mandar",1
"Abdullah, M. H.",1
"Woller, Sarah A.",1
" Xia, H.",1
" Spiga, F.",1
" Theunis, Koen",1
" Li, Tim",1
"Munoz, Sergio",1
"Seo, Dong Han",1
" Chen, Guoqing",1
"Thorne, Peter",1
" Feng, Z.",2
" Amor, Sandra",1
" Logan, Alan C.",1
" Bartels, Nils",1
" Xiang, Dao",4
" Dunsworth, A.",1
" Wu, Hang",1
" Urbaneja, Alberto",1
" Lee, Hayan",1
" Marconi, Alessandro",1
" Cox, Carly",1
" Langeluddecke, Lucas",1
" Hou, Qinzhi",2
" Leak, David J.",1
" Xu, Fei",20
" van Veen, Hendrik W.",1
" Zhao, Sheng-Guo",1
" Bouktila, Dhia",1
" Gosik, Kirk",2
" Christofi, Fievos L.",1
" Hernandez-Rodriguez, Jessica",1
" Wang, Weiqing",5
" Goodlett, David R.",1
" Jia, Xiyang",1
" Zhang, Zhaojun",2
" Wang, Kuo-Chiang",1
" Calogero, Giuseppe",3
" Wang, Xiaoke",3
" Quinn, Diana M.",1
" Yu, Wuzhong",1
"Schaefer, Helmut",1
" Organtini, Lindsey J.",1
" Cardinali, Francois",1
" Li, Xu",5
" Ehara, Masahiro",1
" Thaker, Vrinda S.",1
" Bar-Matthews, Miryam",1
" Fujiseki, Takemasa",1
"Wang, Xiudan",5
" Oulame, Mouandhoime Zahahe",1
" Lan, Yahui",1
" Hu, Ke-Li",1
" Napoli, A.",2
" Burns, C. Geoffrey",1
"Stei, Martin",1
" Weigert, Cora",1
" Schaffroth, Lilian",1
" Ying, Xu-Hua",2
" Myakishev-Rempel, Max",1
" Sheng, Jieming",1
" Eri, Rajaraman",1
" Jiang, Zongfu",1
" Xu, Kedong",1
" He, Jun",23
" Preiss, Julia",1
" Anesten, Fredrik",1
" Mao, Wutao",1
" Liu, Fengjing",1
" Henze, D. K.",3
 Su Zhong-Min,1
" Liang, Albin",1
" Sandrelli, S.",1
" Winschel, Wadim",1
Wang Yi,1
" Schmidt, Juergen",2
" Rauh, Michael J.",2
" Walzer, Thierry",2
" Donato, Maria F.",1
" Carlson, Shaun W.",1
" Kumar, Ch. Pavan",1
" Cui, Hanwei",1
" Meeprasert, Jittima",1
" Jeong, Hyunseok",2
" Ying, Qi",8
" Zhang, Chenglin",5
"Luo, Yuping",1
" Klimczuk, T.",1
"Hasobe, Taku",1
" Chang, Ching-Ching",1
" Xiao, Xiuzhen",1
" Korolkova, N.",1
" Park, W. K.",1
" Verkhoturov, Vasiliy",1
" Ren, Jie",2
" Tarrasch, Jeffrey",1
" Koper, Marc T. M.",1
"Miura, Kouichi",1
" Gardchareon, A.",1
" Kaiser, Pete",2
" Kraemer, Kathleen E.",1
" Reynaud, Bernard",1
" Arber, Charles",1
"Kim, Yumi",1
" Koren, Sergey",1
" Bhosale, Sheshanath V.",5
" Richardson, Curtis J.",1
" Madhvapathy, Surabhi Rao",1
" Mannakee, Brian K.",1
"Lu, Jun-Bo",1
" Hwang, Daesub",2
" Sasaki, Michihito",1
"Kelly, J.",1
" Yin, Ya-Yun",1
" Maguire, K.",2
" Kunimoto, Hiroyoshi",1
"Wang, Li-Juan",1
" Liu, T. F.",1
" Susta, Leonardo",1
"Cheng, Jingdong",1
"Lecocq, F.",3
" Liu, Dong-Dong",1
" Ahrne, Siv",2
" Cai, Ming",1
" Carr, Rogan",2
" Chen, Xinji",1
"Audia, Jonathon P.",1
" Thiagarajan, Raman",1
"Tian, Yi",1
" Park, Chaneui",1
"Tagawa, H.",2
" Lee, Kyoungmi",1
" Blenis, John",1
" Ganley, Ian G.",1
" Zhao, H. G.",2
"Zong, Yeqing",1
" Zhang, Xingwang",1
"Kimura, Tomohiro",1
" Lee, Youngsill",1
" Caffrey, Martin",3
" Pearson, Laurel N.",1
"Han, Junfeng",1
" Ladron de Guevara, M. L.",1
" Vitousek, Peter M.",2
"Jiao, Yang",1
" Leslie, Kristen L.",1
" Lubarda, Vlado A.",1
" Sang, Xianchun",1
"Druschke, Caroline Gottschalk",1
" Grob, Patricia",1
" Smith, Kirk",1
"Klimovskikh, I. I.",1
" Qian, Hu-Jun",1
" Wood, Tanner",1
" Kroiher, Michael",1
" Notzel, Richard",1
"Seidalilir, Zahra",1
" Gao, N.",1
"Clarke, Siobhan F.",1
" Takagi, H.",2
" Keller, Douglas A.",1
" Choi, Wonbong",1
" Lin, Hongzhi",1
"Cerny, Jiri",1
" Bouteiller, Nathalie",3
" Carleton, Julia",1
" Gao, Yongheng",1
" Dement, Angela D.",1
" Guo, Yongshun",1
" Ab Wahab, Mohd S.",1
" Sanada, Takahito",1
" Kuo, Hsiu-Po",2
" Suresh, Thogiti",2
"Liu, Shu",7
" Tsintzos, S. I.",1
" Palummo, M.",1
" Mi, Zhenli",1
" Hua, Jianli",22
" Szydlowska, Anna",1
"Zhang, Yongyong",1
"Buettner, Daniela",2
" Henderson, Charles",1
 Wang Hang-Dong,2
" Chuong, Amy S.",1
" Neugebauer, Johannes",1
" Niu, Youhong",1
" Cheng, Keren",1
" Wu, Yi-Kuei",1
" Fumagalli, M.",1
" Bernstein, David I.",1
"Xu, Meng",1
" Waguespack, Hannah F.",1
" Wakabayashi, Katsunori",1
" Xiong, Liang",2
" Lim, Hong Hwa",1
" Gurney, Kevin R.",1
"Di, Ke-Qian",1
"Ma, Jun",2
" Lynch, Gary",1
"Liu, Laipan",1
" Geerlings, Suzanne E.",1
" Zambruno, Giovanna",1
"Neri, F.",1
" Hayes, Matthew R.",1
" Lucassen, Magnus",1
" Williams, C. N.",2
" Tester, Mark",2
" Poon, Leo Lit Man",3
" McMinn, Rebekah J.",1
"Brunner, Korbinian",1
" Tian, Xisen",1
"You, Jingbi",1
"Llamas, Bastien",2
" Vidal-Barrero, Fernando",1
" Shamandi, Nahid",1
" Hou, Binyang",1
" Kreitzer, Anatol",1
" Yach, Derek",1
" Wendt, M.",1
" Vinh, Nguyen Son",1
"Kubiura, Musashi",1
"Rodriguez-Lopez, Pablo",2
" Seneviratne, Sonia I.",2
" Dymshits, Alex",2
" Nestell, Merlynd K.",1
" Chang, Fengyu",1
" Misiewicz-Krzeminska, Irena",1
"Du, Chunping",1
" Kusov, Yuri",1
"Lin, C. D.",1
" Goetz, McKenna K.",1
" Afonso, Carlos A. M.",2
" Boz, Bruno",1
" Jenisha, B. Virgin",1
" Lee, Myeongkyu",1
" Qian, Jieying",1
" Amano, Suburu",1
" Stewart, Cameron R.",3
" Yuan, X.",3
" Hu, Qun",3
" Ding, Yuanyuan",3
" Kong, Biao",1
" Guyonnet, Denis",1
"Niu, Lin",2
" Chen, Congxia",1
" Un, I. -W.",1
" Leda, L.",1
" Muralidharan, Sreraman",1
" Sun, Guangai",1
" Bernal, F. L.",1
" Dai, Shuang",1
"Riser, Stephen C.",1
" Wilfert, S.",1
" Wang, X. Y.",2
" Lerch, Jessica K.",1
"Palacios-Macapagal, Daphne",1
" Shen, Xiaoyan",1
" Sun, Menghong",1
"Schueler, Peter",1
" Pachter, Lior",1
" Cao, Hongzhi",1
"Peeters, Miriam C.",1
" Hou, Xianghui",1
" Klingler, Stefan",1
"Li, Ke",4
" Zhang, Yuge",3
" Srivastava, A. K.",1
" Sheldon, Frederick H.",2
" Petretto, Enrico",3
"Shamp, Andrew",1
" Santoso, W. D.",1
" Gan, Lihui",1
"Chen, Yen-Fu",1
" Lee-Kirsch, M.",1
"Oeztuerk, Mehmet Ali",1
" Zhang, Xiaoling",7
"Li, Yu-Xia",1
"Templado, C.",1
" Shi, Weijun",1
"Pokrzywinski, Jesse",1
" Orrell, T.",1
"Perez, Camilo",1
" Baral, Sanjib",1
" Takahashi, M.",1
" Zhong, Qigang",1
" Bourdin, Benoite",3
" McNamara, Patrick J.",1
" Myers, Jocelyn M. Biagini",1
" Sasaki, Masahide",5
" Cellerino, Alessandro",3
"Song, Qi",2
" Kibler, Bertrand",1
" Gong, Jianping",1
" Kano, Hiroki",1
"Vaidehi, Nagarajan",1
" Ma, Jun-Jie",2
" Okubo, K.",1
" Duan, Sai",4
" Adam, Miriam",1
" Xu, Junxiao",1
" LaMantia, A. -S.",1
" Cooling, Nathan A.",1
" Can, Mustafa",1
"Coudert, Yoan",1
" Zhao, Huan",4
" Groothuis, Geny M. M.",1
" Zhao, Zi-Xia",1
" Fromme, Raimund",1
" Aharoni, A.",1
" Pluta, Linda",1
" Nguyen, Phuong H.",1
" Klionsky, Daniel J.",7
" Kukar, Thomas",1
" Uyeki, Timothy M.",4
" van Horssen, Jack",2
" Van Mil, Spencer",1
" Pittchar, Jimmy O.",1
"Petit, Eric J.",1
" Mitchell, Emily G.",1
"Shu, Kai",2
" Peng, Kunchi",2
" Yoshida, Shuhei",1
" Guo, Zhaopeng",1
" Grine, Frederick E.",1
" Lolis, Elias",1
" Keeling, Christopher I.",1
" Wang, J-Z.",1
" Bao, Chanchan",1
" Tan, Gene S.",1
"Venkatraman, Vishwesh",4
"Yang, C. R.",1
 Li Wen Chao,1
" Wen, Jiexia",1
"Shevchenko, Sergey N.",1
"Wyatt, Adam S.",1
" Zhang, Yuxian",1
" Jarsjo, Jerker",1
" Koh, Katsuyoshi",1
" Okano, Hideyuki",5
" Chen, Bingtang",1
"Zhan, HongLei",2
"Zheng, Jie",1
" Ly, Melissa",1
"Luoto, Heidi H.",4
" Zhang, Xuning",1
" Kaas, Quentin",1
" Drack, Michael",1
"Liu, Fuyan",1
"de Lazaro, Irene",1
" Shima, Toshiyuki",2
" Ruta, Marcello",1
" Cha, Byung-Hyun",1
" Mikulik, J.",1
" Hirata, Akihiko",1
"Birkett, Michael A.",1
" Chong, Seol-Ah",1
" Tao, Shengli",1
" Dadvand, Payam",2
" Cui, Xiaoli",1
" Althoff-Ospelt, Gerhard",1
" Shen, Shengping",1
"Ma, Tianhua",1
" Jeon, Seog-Jin",1
"Ohno, Hiroshi",1
" Lenz, Tobias L.",2
"Gueler, E.",1
" Miller, Ellen L.",1
" Okamoto, Y. K.",1
" Wheless, Lee",1
"Li, Zhongqiu",1
" Nan, Shufeng",1
" Monnier, Philippe P.",1
" Schwob, Tobias",1
" Allen, Mark B.",1
" Oojageer, Anthony",1
"Jaworska, L.",1
"Bao, Hongmei",2
" Murphy, Patrick J.",1
" Groffen, Alexander J.",1
" Ren, Liming",1
" Jackson, Frankie D.",1
" Xiao, Weiyang",1
"Butel, M. -J.",1
"Ren, Guopeng",1
" Hahn, Matthew W.",5
 Chen Nan,1
" Yoon, Junghyun",3
" Feyisa, Gudina L.",1
"Huang, Kai",1
" Amu, Sylvie",1
"Huber, Claudia",1
" Wang, Aijun",3
" Giritli, Sabahattin",1
"Feltes, Bruno Cesar",1
" Ullmann, Andrew M.",1
" van Stiphout, Koen",1
"Jia, Xilai",1
" Yang, Jianmin",1
"Wu, Hong-Zhang",1
" Stark, Joachim",1
" Lam, T. K. T.",1
"Miao, Xiao",2
" Liu, Daobin",3
" Bureik, Daniela",1
" Wu, Yu-Ping",1
" Huo, Dongxue",1
" Cortijo, Alberto",1
" Vermeulen, Annaleen",1
" Lana-Villarreal, Teresa",1
" Lindblad-Toh, Kerstin",1
" Asakawa, Susumu",1
" Concepcion, Gisela P.",1
" Xiang, Heng",1
" Chen, Shuiming",2
" Grier, Catherine J.",1
" Yuan, Xinhai",1
" Yoshihama, Maki",1
" Shearing, P. R.",1
" Dubey, Sonali",1
" Tang, Shouwei",1
" Gao, Qiqian",1
" Epstein, David",1
"Li, Zi-Xiang",1
" Castano, Anna",1
" Kovacs, Viktoria",1
" Wu, Jialing",2
"Chang, Jinfeng",1
" Kenmochi, Naoya",1
"Qin, Rongshan",1
" Jiang, Yongjun",6
"Yamamuro, Chizuko",2
" Peng, D. L.",1
"Quan, Wei",1
" Scarpa, Fabrizio",1
" Song, Hongbin",1
" Hyernard, Caroline",1
"Jacoby, Jason",1
" Ding, Hua",3
" McCarthy, Shane",1
" Topczewski, Jacek",1
"Wu, Nicholas C.",1
" Sultana, Azmiri",1
" Boyer, Francois-Didier",4
"Costea, Paul I.",1
" Tang, Haoru",1
"Jiang, Longbo",1
" Maurya, Abhayankar",1
" Pacher, Martin",1
" Vasilevskaya, T. I.",1
" Glanville, Jacob",1
" Leijten, Lonneke M. E.",1
" Song, Shao-Yun",1
"Han, Jing",2
" Masuda, Takeshi",1
" Woodcock, Simon",1
" Bernhardt, Juergen",2
" Cavaillon, Jean-Marc",1
"Chen, Si",1
"Wang, Da-Wei",1
" Chen, Xin",20
" Rojanathanes, Rojrit",1
"Erttmann, Saskia F.",1
" Osada, Kazuo",1
" Baud, Olivier",1
" Han, Y.",2
" Lindberg, David R.",1
" Lv, Shijie",1
" Jover, Jesus",1
" Klueter, Anke",1
" Lavery, Richard",1
" Misceo, Doriana",1
" Scherer, P. E.",1
" Oosthuizen, Frasia",1
" Corchado, Jose C.",1
" More, Rene",2
" De Oliveira, Leandro Licursi",1
" Tsukada, Keisuke",1
"Zhong, Yisen",1
" Chan, Albert",1
" Dougherty, Eric R.",1
" An, Bing",1
" Varela, Maria",1
" Xu, P.",1
"Fujiwara, Yuichiro",3
" Pu, Y. J.",1
" Cinti, Antonio",2
 Liu JianZhong,1
" Heurtebise, Serge",1
" Koizumi, Yukiko",1
"Han, Chong",2
"McCouch, Susan R.",2
"Fan, Xiaohui",1
" Gascon, Mireia",2
"da Silva, Poly H.",1
"Singh, Vijay P.",1
" Shou, Xin",1
"Liang, Yajun",2
" Ricupero, Michele",1
" Anderson, Dale L.",1
" Baker, Carl",2
" Yao, Li",3
"Ben Aoun, Sami",1
"Li, Gen",1
" Zhang, Q. M.",1
" Huang, Jianni",1
" Hafner-Bratkovic, Iva",1
"Zhu, Linli",2
" Rabi, Marton",1
" Soetinko, Roy",1
"Bussard, Adrien",1
 Ye Yang-Fang,1
" Yu, Xiong",1
" Jia, Chenchen",1
" Gao, Linlin",1
" Wang, Qun",4
" Finci, Lorenzo I.",1
" Sophianopoulou, Vicky",1
" Wu, M. K.",2
" San, S.",1
" Adams, Joseph P.",1
" Li, Shu-Feng",1
" Bethke, Ingo",2
"Liu, Dasheng",1
" Niyogi, Dev",1
"Li, Guohua",1
"Pacifici, Elena",1
" Jing, Zhao",3
" Yuan, Yigao",1
"Zhao, Jian",1
" Ott, Sascha",2
" Ryu, Ji Ho",1
" Major, Philippe",1
"Imkampe, Julia",1
" Mattson, Elliot",1
" Rovira, Ilsa I.",2
"Chen, Li-Chieh",1
" Xu, Weijuan",1
"Lee, Yongchan",1
" Qin, Chao",6
"Cima, Francesca",1
" de Ferra, Francesca",1
" Qiu, Congling",1
" Sweetlove, Lee J.",2
" Tan, Ai Ling",2
"Melas, Philippe A.",1
"Cho, Hyunduck",1
"Andersen, Jody L.",1
" Cai, Yaoping",2
"Chen, Li",2
" Fischer, Ute",1
" Kumar, Pragyensh",1
" Wu, Junping",1
"Croce, Roberta",1
"Wagemann, Kurt",1
"Wen, Guanhuan",1
" Yuan, Zhenhong",1
" Kelly, Scott A.",1
" Caston, Jose R.",1
" Ho, Chi-Tang",2
" He, Congrong",2
" She, Yang",1
" Billah, M. M.",1
" Nichol, R.",2
" Saeger, Wolfgang",1
" Meneses-Acosta, Angelica",1
" Ferreira, Luis C. S.",1
" Zeissig, Sebastian",1
 Lei HuiMin,1
"Tang, Mei",1
" Ding, Zhaojun",3
" Gao, Jianzhong",1
"Maharana, Jitendra",1
" Yuan, Man",1
" Souza, Thadeu C.",1
" Chen, Kuan-Neng",5
" Qu, Jieming",1
" Atabaki, Amir H.",1
" Zheng, Kaixuan",1
" Javid, A.",1
" Plani-Lam, Janice",1
" Beyer, Peter",1
" OConnell, Ryan M.",1
" Yan, Aimin",1
"Carding, S. R.",1
" Liu, Chaonan",1
" Fossum, Even",1
" Upchurch, Cameron",1
" Wang, Fangjun",1
" Hodoglugil, Ugur",1
"DAntonio, Matteo",1
"Castro-Quezada, Patricio",1
"Huo, Weiguang",1
"Wu, Songqing",2
" Eames, Tameji",1
" Li, Jijun",2
" Shao, Jundong",1
" Beck, Tamara",1
" Wang, Liangjun",1
"Paschalis, Athanasios",1
" Song, Lairong",1
" Liu, Jing-Yu",2
" Steringer, J. P.",1
 Wu Zhong-Hua,1
" Monasterio, Octavio",1
" Hu, Zijun",1
" Bi, Peng",1
" Bindschedler, Laurence Veronique",2
" Lin, Yu-Chang",1
" Yang, Ruixin",1
"Miousse, Isabelle R.",1
" Suzuki, Hitoshi",1
" Hu, Lanmei",1
" Winuthayanon, Wipawee",1
"Zhang, Xue-Guang",1
" Wu, Lian-Ao",4
" Islam, Shahidul M.",1
" Gordon, Ascelin",1
" Liu, Weiqing",4
"Zhang, Siwei",1
"Song, Congbo",2
" Bian, Chuanbing",2
" Kim, Jiyoung",1
" Stavenger, Robert A.",1
" Fedorov, K. G.",1
"Jin, Jing",1
" Agren, Hans",14
" Zhang, Xiangyi",9
" Miller, Laurence J.",9
" Lau, Pak-Ming",1
" Ip, Dennis K. M.",1
"Liu, Shu-Sheng",1
" Ren, Xiaoming",2
"Basov, D. N.",1
" Singh, Nimisha",1
" Kamboj, Sunjeev K.",3
" Lin, Senjie",6
"Wang, Hongjian",1
" Jiang, Xiaoxu",2
" Hubalek, Zdenek",2
"Zhang, Jin",2
" Mason, John B.",1
Zheng QuanFeng,2
" Wu, Rui",3
" Qin, Jinxia",2
" Melandri, Sonia",1
" Bell, Robert J. A.",1
" Zhou, Hao",4
" Andremont, A.",1
" Mallon, John",1
"Lu, Pengfei",1
" Zhang, Ruijuan",1
" Cornelissen, J. Hans C.",1
" Sang, Xinting",1
" Briggs, Derek E. G.",9
"Moribe, Shinya",1
" Xiao, Liantuan",1
" Pequera, German",1
" Gao, Rongbao",10
" Williams, Luis A.",1
" Kankanamge, Wasula H.",1
" Liu, Ziang",1
" Langen, Ramon C. J.",1
" Dufour, Sylvie",1
" Gong, Xiaojing",1
" Zhou, Luwenjia",1
" Yang, Hongyu",3
" Chen, Xiaoya",2
" Lopez-Obando, Mauricio",2
"Abrol, Ravinder",1
"Feng, Wenzhi",1
"Ceasar, S. Antony",1
" Zhan, Qian",1
" Graitcer, Samuel",1
" Tsai, Victor C.",1
" Liu, Minhao",2
"Luo, Ming-Cheng",1
" Stern, Lawrence J.",1
"Moore, Jason R.",1
" Lehtimaki, Terho",1
"Dong, Jun",1
"Dong, Shuxian",1
" Liu, Haiming",1
"Koller, Teresa",1
" Earle, Elizabeth D.",1
" Lima Braga, Vanildo Martins",1
" Kim, Sang Joon",1
"Dong, Chuanfei",1
" Fang, X.",1
" Zhu, Pinkuan",1
" Sun, Zhao",1
" Wallace, Jason",1
"Wischnewski, Juliane",1
"Tiitta, Petri",1
"Suen, J. Y.",1
"Zhan, Xiaoying",1
"Haeusser, Daniel P.",3
" Cossu, Rosa Maria",1
 Shi Jiuxin,1
" Tanguy, Arnaud",4
" Smith, Henrik G.",1
" Dong, Ling",1
" Polamarasetty, Aparoy",1
" Dai, Qiuyun",1
" Lee, Garrett O.",1
" Gu, Longyan",1
" Kramer, Achim",1
"Hu, Long",1
" Cauvi, David M.",1
"Ferrari, Roberto",1
" Wang, X. H.",1
" Chaudhuri, Subhajyoti",1
" Luo, Tingrong",2
" Wang, Qixing",1
" Doki, Noriko",1
"Zhang, Zeting",1
" Xiao, Songhua",1
"Wang, Jinpeng",2
" Balatsky, A. V.",3
" Mishra, Vimal",1
" Rinaldi, Fabio C.",2
" Nakajima, Noriko",2
"May, Ali",1
" Deplus, Rachel",1
" Markovic, M. Z.",1
" Gozdecka, Malgorzata",1
"Ma, Yuanqing",2
" Sanatani, Shubhayan",2
" Sun, Bei",1
" Quan, Zhiwu",2
"Lin, Fawei",1
" Goldstein, Michael",1
" Wang, Shuai-Yong",1
" Corti, Stefania",3
" Attanasio, Alessandro",1
"Raze, Waseem",1
" Faull, Richard L. M.",1
" Deibel, Naina",1
" Orning, M. Pontus A.",3
" Jenerette, G. Darrel",3
"Lygaitis, R.",1
" Shi, Linyu",6
" Epifani, Mauro",1
" Lin, Min-Zhi",1
" Pasmant, Eric",1
" Zhou, Lei",13
" Sun, Shengyuan",2
" Kalevaru, Narayana",1
" Soria, R.",3
"Nayak, Pabitra K.",2
"Temmerman, Stijn",1
" Wang, Hai-Tao",1
" Lambrecht, Bart N.",2
"OCallaghan, Carol",1
" Lu, Qiang",3
" Zhu, Hugh L.",1
" Ferrari, Stefano",1
"Kondratenko, Evgenii V.",1
" Sun, Shujun",1
" Rivera-Jacquez, Hector J.",1
" Deng, Jiejie",1
" Bruckmann, Chiara",1
" Jerzmanowski, Andrzej",1
" Auranen, Mari",1
" Tietze, Alesia A.",1
" Cho, Won-Seung",1
" Zheng, Qiang",1
" Gibbs, Samantha J.",1
"Savva, Athina",1
" Elbers, J. A.",1
" Zhang, Z. F.",5
" Qiu, Rong",1
" Festuccia, Willian T.",1
" Osborn, R.",1
" Stratton, Michael R.",1
"Wang, Lingbo",1
" van Tol, Johan",1
" Turner, Elizabeth L.",1
" Xu, Lu",1
" Feig, Andrew L.",1
" Cardoso, Silvana S. S.",1
" Kusaba, Makoto",1
" Yamamoto, Manabu",1
" Sikora, Martin",4
" Musch, Alexandra",1
" Yeo, Gene W.",1
" Xu, Songman",1
" Cheng, Chi-Wen",1
"Yue, Cheng-Yang",1
" Bourdo, Shawn E.",1
" Andersson, Agneta B.",1
"Albert, Jakob",2
" Koenen, Karestan C.",1
"Dou, Jinzhuang",1
"Suresh, Thogiti",1
"Jones, A. P.",2
"Yin, Huajie",2
"Shao, Hao-Chiang",1
" Sekiyama, Akira",1
" Shen, Wen-Jin",1
" Chen, Mengjun",1
" Chen, Ye-Guang",1
" Sugiyama, Naoshi",1
" Qi, Lian-wen",1
"Ding, Jingjing",1
" Wang, Geng",2
"Gou, Quan",1
" Shanmugam, Sangaraju",1
" Sawmynaden, Kovilen",1
" Bu, Chenghao",4
" Malcarova, Elena A.",1
" Gu, Yinghong",2
" Dontsova, O. A.",3
" Kalathingal, V.",1
" Scoazec, Marie",1
" Liu, Jiabin",4
" Man, Si Ming",1
" Zhang, Hao",29
" Liaset, Bjorn",1
"Krammer, Eva-Maria",1
" Kang, Hee-Cheol",1
" Trifonov, Alexander",1
